OG	geneID	spc
OG0008529	397145	Sscr
OG0008530	102395885	Bbub
OG0008530	102169395	Chir
OG0008530	113902894	Hbin
OG0008530	539813	Hbta
OG0008530	3755	Hsap
OG0008530	100134965	Sscr
OG0008531	102389057	Bbub
OG0008531	102168286	Chir
OG0008531	113907324	Hbin
OG0008531	511933	Hbta
OG0008531	83874	Hsap
OG0008531	100156070	Sscr
OG0008532	102415912	Bbub
OG0008532	102184929	Chir
OG0008532	113875085	Hbin
OG0008532	510522	Hbta
OG0008532	2244	Hsap
OG0008532	100514354	Sscr
OG0008533	102415414	Bbub
OG0008533	102176828	Chir
OG0008533	113879002	Hbin
OG0008533	521553	Hbta
OG0008533	64902	Hsap
OG0008533	100513890	Sscr
OG0008534	102398940	Bbub
OG0008534	102179667	Chir
OG0008534	113882667	Hbin
OG0008534	505376	Hbta
OG0008534	201456	Hsap
OG0008534	100516237	Sscr
OG0008535	102399704	Bbub
OG0008535	102187558	Chir
OG0008535	113884527	Hbin
OG0008535	281604	Hbta
OG0008535	153	Hsap
OG0008535	397355	Sscr
OG0008536	102406962	Bbub
OG0008536	102174734	Chir
OG0008536	113887298	Hbin
OG0008536	511790	Hbta
OG0008536	27301	Hsap
OG0008536	100519003	Sscr
OG0008537	102405706	Bbub
OG0008537	102171900	Chir
OG0008537	113906323	Hbin
OG0008537	533907	Hbta
OG0008537	254428	Hsap
OG0008537	100626641	Sscr
OG0008538	102414833	Bbub
OG0008538	102174449	Chir
OG0008538	113881614	Hbin
OG0008538	520111	Hbta
OG0008538	5987	Hsap
OG0008538	100523617	Sscr
OG0008539	102408304	Bbub
OG0008539	100860918	Chir
OG0008539	113904322	Hbin
OG0008539	281598	Hbta
OG0008539	92	Hsap
OG0008539	397282	Sscr
OG0008540	102405425	Bbub
OG0008540	102169757	Chir
OG0008540	113897224	Hbin
OG0008540	616726	Hbta
OG0008540	158427	Hsap
OG0008540	100522417	Sscr
OG0008541	102390347	Bbub
OG0008541	102188315	Chir
OG0008541	113897343	Hbin
OG0008541	540842	Hbta
OG0008541	55234	Hsap
OG0008541	100511830	Sscr
OG0008542	102397387	Bbub
OG0008542	102188921	Chir
OG0008542	113885335	Hbin
OG0008542	539514	Hbta
OG0008542	220963	Hsap
OG0008542	100155871	Sscr
OG0008543	102396095	Bbub
OG0008543	102183935	Chir
OG0008543	113891438	Hbin
OG0008543	319095	Hbta
OG0008543	117	Hsap
OG0008543	100511793	Sscr
OG0008544	102403620	Bbub
OG0008544	102173260	Chir
OG0008544	113891200	Hbin
OG0008544	616366	Hbta
OG0008544	5420	Hsap
OG0008544	100512201	Sscr
OG0008545	102415629	Bbub
OG0008545	102187049	Chir
OG0008545	113898082	Hbin
OG0008545	782472	Hbta
OG0008545	115004	Hsap
OG0008545	100516408	Sscr
OG0008546	102393428	Bbub
OG0008546	102171252	Chir
OG0008546	113901686	Hbin
OG0008546	527786	Hbta
OG0008546	114789	Hsap
OG0008546	100156347	Sscr
OG0008547	102393083	Bbub
OG0008547	102169310	Chir
OG0008547	113903280	Hbin
OG0008547	510866	Hbta
OG0008547	84619	Hsap
OG0008547	100625315	Sscr
OG0008548	102413569	Bbub
OG0008548	102186231	Chir
OG0008548	113905749	Hbin
OG0008548	533492	Hbta
OG0008548	5818	Hsap
OG0008548	397247	Sscr
OG0008549	102412786	Bbub
OG0008549	102185205	Chir
OG0008549	113875083	Hbin
OG0008549	533951	Hbta
OG0008549	5356	Hsap
OG0008549	100514171	Sscr
OG0008550	102411068	Bbub
OG0008550	102187434	Chir
OG0008550	113878985	Hbin
OG0008550	515328	Hbta
OG0008550	202243	Hsap
OG0008550	100517130	Sscr
OG0008551	102395402	Bbub
OG0008551	102169443	Chir
OG0008551	113882721	Hbin
OG0008551	782542	Hbta
OG0008551	9480	Hsap
OG0008551	106507181	Sscr
OG0008552	102398418	Bbub
OG0008552	102180722	Chir
OG0008552	113884309	Hbin
OG0008552	511498	Hbta
OG0008552	100739741	Sscr
OG0008552	403107	Sscr
OG0008553	102390709	Bbub
OG0008553	102185531	Chir
OG0008553	113884438	Hbin
OG0008553	282639	Hbta
OG0008553	196743	Hsap
OG0008553	100626281	Sscr
OG0008554	102397686	Bbub
OG0008554	102171834	Chir
OG0008554	113883163	Hbin
OG0008554	280796	Hbta
OG0008554	2521	Hsap
OG0008554	100522185	Sscr
OG0008555	102406410	Bbub
OG0008555	102172496	Chir
OG0008555	113876394	Hbin
OG0008555	539153	Hbta
OG0008555	151473	Hsap
OG0008555	100519114	Sscr
OG0008556	102389112	Bbub
OG0008556	102190818	Chir
OG0008556	113877526	Hbin
OG0008556	508014	Hbta
OG0008556	284114	Hsap
OG0008556	100623827	Sscr
OG0008557	102413442	Bbub
OG0008557	102182675	Chir
OG0008557	113886548	Hbin
OG0008557	506083	Hbta
OG0008557	6199	Hsap
OG0008557	100512153	Sscr
OG0008558	102410575	Bbub
OG0008558	102174260	Chir
OG0008558	113885048	Hbin
OG0008558	100336730	Hbta
OG0008558	4209	Hsap
OG0008558	100156714	Sscr
OG0008559	102393296	Bbub
OG0008559	102171234	Chir
OG0008559	113895992	Hbin
OG0008559	529463	Hbta
OG0008559	54831	Hsap
OG0008559	100522788	Sscr
OG0008560	102403434	Bbub
OG0008560	102178733	Chir
OG0008560	113899640	Hbin
OG0008560	616894	Hbta
OG0008560	196951	Hsap
OG0008560	102164442	Sscr
OG0008561	102416091	Bbub
OG0008561	102187233	Chir
OG0008561	113901053	Hbin
OG0008561	540868	Hbta
OG0008561	56603	Hsap
OG0008561	100521659	Sscr
OG0008562	102391838	Bbub
OG0008562	102170626	Chir
OG0008562	113875066	Hbin
OG0008562	101907287	Hbta
OG0008562	201798	Hsap
OG0008562	397327	Sscr
OG0008563	102409562	Bbub
OG0008563	102168290	Chir
OG0008563	113876319	Hbin
OG0008563	515425	Hbta
OG0008563	729440	Hsap
OG0008563	100620572	Sscr
OG0008564	102403108	Bbub
OG0008564	102170593	Chir
OG0008564	113887081	Hbin
OG0008564	618793	Hbta
OG0008564	4303	Hsap
OG0008564	733705	Sscr
OG0008565	102398777	Bbub
OG0008565	102173039	Chir
OG0008565	113876404	Hbin
OG0008565	534360	Hbta
OG0008565	25945	Hsap
OG0008565	100518152	Sscr
OG0008566	102407110	Bbub
OG0008566	102173340	Chir
OG0008566	113905844	Hbin
OG0008566	505671	Hbta
OG0008566	130132	Hsap
OG0008566	100739471	Sscr
OG0008567	102412372	Bbub
OG0008567	100860786	Chir
OG0008567	113906293	Hbin
OG0008567	497199	Hbta
OG0008567	8837	Hsap
OG0008567	414381	Sscr
OG0008568	102410074	Bbub
OG0008568	102168985	Chir
OG0008568	113892543	Hbin
OG0008568	537791	Hbta
OG0008568	121536	Hsap
OG0008568	100522805	Sscr
OG0008569	102403825	Bbub
OG0008569	102171560	Chir
OG0008569	113883966	Hbin
OG0008569	507718	Hbta
OG0008569	81607	Hsap
OG0008569	100154054	Sscr
OG0008570	102389686	Bbub
OG0008570	102184772	Chir
OG0008570	113890475	Hbin
OG0008570	538721	Hbta
OG0008570	3744	Hsap
OG0008570	100049654	Sscr
OG0008571	102415534	Bbub
OG0008571	102172960	Chir
OG0008571	113889931	Hbin
OG0008571	540149	Hbta
OG0008571	1580	Hsap
OG0008571	100523909	Sscr
OG0008572	102392727	Bbub
OG0008572	102183947	Chir
OG0008572	113894255	Hbin
OG0008572	282236	Hbta
OG0008572	2555	Hsap
OG0008572	100622617	Sscr
OG0008573	102415163	Bbub
OG0008573	102188673	Chir
OG0008573	113895048	Hbin
OG0008573	529927	Hbta
OG0008573	340120	Hsap
OG0008573	100513200	Sscr
OG0008574	102392786	Bbub
OG0008574	102191042	Chir
OG0008574	113895474	Hbin
OG0008574	507847	Hbta
OG0008574	55657	Hsap
OG0008574	100525277	Sscr
OG0008575	102403063	Bbub
OG0008575	102180755	Chir
OG0008575	113895682	Hbin
OG0008575	100125579	Hbta
OG0008575	115196	Hsap
OG0008575	100517454	Sscr
OG0008576	102397105	Bbub
OG0008576	102189684	Chir
OG0008576	113899673	Hbin
OG0008576	615652	Hbta
OG0008576	123016	Hsap
OG0008576	100156057	Sscr
OG0008577	102399632	Bbub
OG0008577	102179205	Chir
OG0008577	113900970	Hbin
OG0008577	506268	Hbta
OG0008577	55571	Hsap
OG0008577	100519595	Sscr
OG0008578	102392865	Bbub
OG0008578	102180783	Chir
OG0008578	113905432	Hbin
OG0008578	532586	Hbta
OG0008578	91614	Hsap
OG0008578	100621764	Sscr
OG0008579	102413297	Bbub
OG0008579	102183162	Chir
OG0008579	113905783	Hbin
OG0008579	533078	Hbta
OG0008579	372	Hsap
OG0008579	100622860	Sscr
OG0008580	102408901	Bbub
OG0008580	102184836	Chir
OG0008580	113875478	Hbin
OG0008580	534070	Hbta
OG0008580	93107	Hsap
OG0008580	100516015	Sscr
OG0008581	102402853	Bbub
OG0008581	106503173	Chir
OG0008581	113875884	Hbin
OG0008581	506887	Hbta
OG0008581	84878	Hsap
OG0008581	110261335	Sscr
OG0008582	102389729	Bbub
OG0008582	102183914	Chir
OG0008582	113878941	Hbin
OG0008582	100301203	Hbta
OG0008582	389257	Hsap
OG0008582	102161292	Sscr
OG0008583	102406187	Bbub
OG0008583	102187915	Chir
OG0008583	113884682	Hbin
OG0008583	540709	Hbta
OG0008583	22841	Hsap
OG0008583	100153733	Sscr
OG0008584	102398625	Bbub
OG0008584	102173150	Chir
OG0008584	113884019	Hbin
OG0008584	615412	Hbta
OG0008584	55971	Hsap
OG0008584	100521439	Sscr
OG0008585	102407712	Bbub
OG0008585	102182749	Chir
OG0008585	113883217	Hbin
OG0008585	504799	Hbta
OG0008585	1201	Hsap
OG0008585	100127354	Sscr
OG0008586	102411617	Bbub
OG0008586	102178111	Chir
OG0008586	113891122	Hbin
OG0008586	541166	Hbta
OG0008586	2119	Hsap
OG0008586	100623208	Sscr
OG0008587	102400786	Bbub
OG0008587	102169902	Chir
OG0008587	113877639	Hbin
OG0008587	281373	Hbta
OG0008587	5034	Hsap
OG0008587	110255932	Sscr
OG0008588	102395412	Bbub
OG0008588	102168929	Chir
OG0008588	113906509	Hbin
OG0008588	540268	Hbta
OG0008588	57821	Hsap
OG0008588	100513278	Sscr
OG0008589	102410128	Bbub
OG0008589	102188964	Chir
OG0008589	113906498	Hbin
OG0008589	520260	Hbta
OG0008589	2271	Hsap
OG0008589	100627128	Sscr
OG0008590	102394667	Bbub
OG0008590	102182569	Chir
OG0008590	113886197	Hbin
OG0008590	506687	Hbta
OG0008590	219855	Hsap
OG0008590	100523389	Sscr
OG0008591	102399071	Bbub
OG0008591	102188028	Chir
OG0008591	113894496	Hbin
OG0008591	281118	Hbta
OG0008591	1758	Hsap
OG0008591	399688	Sscr
OG0008592	102406758	Bbub
OG0008592	102181220	Chir
OG0008592	113903165	Hbin
OG0008592	504400	Hbta
OG0008592	10616	Hsap
OG0008592	100519985	Sscr
OG0008593	102395923	Bbub
OG0008593	102184640	Chir
OG0008593	113905640	Hbin
OG0008593	539051	Hbta
OG0008593	7275	Hsap
OG0008593	100520318	Sscr
OG0008594	102407272	Bbub
OG0008594	102175707	Chir
OG0008594	113876312	Hbin
OG0008594	616838	Hbta
OG0008594	83987	Hsap
OG0008594	100513356	Sscr
OG0008595	102399195	Bbub
OG0008595	102188343	Chir
OG0008595	113876221	Hbin
OG0008595	505350	Hbta
OG0008595	7288	Hsap
OG0008595	100511262	Sscr
OG0008596	102388939	Bbub
OG0008596	102169543	Chir
OG0008596	113883683	Hbin
OG0008596	614645	Hbta
OG0008596	6693	Hsap
OG0008596	100623653	Sscr
OG0008597	102403629	Bbub
OG0008597	102185330	Chir
OG0008597	113883855	Hbin
OG0008597	282196	Hbta
OG0008597	11151	Hsap
OG0008597	100621483	Sscr
OG0008598	102401997	Bbub
OG0008598	102173700	Chir
OG0008598	113881325	Hbin
OG0008598	533039	Hbta
OG0008598	6722	Hsap
OG0008598	100155958	Sscr
OG0008599	102394254	Bbub
OG0008599	102179714	Chir
OG0008599	113875605	Hbin
OG0008599	506882	Hbta
OG0008599	23549	Hsap
OG0008599	100153171	Sscr
OG0008600	102406784	Bbub
OG0008600	102171746	Chir
OG0008600	113877283	Hbin
OG0008600	508890	Hbta
OG0008600	3932	Hsap
OG0008600	100233188	Sscr
OG0008601	102400152	Bbub
OG0008601	102183541	Chir
OG0008601	113877595	Hbin
OG0008601	540676	Hbta
OG0008601	22806	Hsap
OG0008601	100516292	Sscr
OG0008602	102410502	Bbub
OG0008602	102183003	Chir
OG0008602	113877779	Hbin
OG0008602	282359	Hbta
OG0008602	6517	Hsap
OG0008602	396754	Sscr
OG0008603	102390718	Bbub
OG0008603	102168980	Chir
OG0008603	113885781	Hbin
OG0008603	529124	Hbta
OG0008603	2313	Hsap
OG0008603	100515914	Sscr
OG0008604	102400818	Bbub
OG0008604	102168499	Chir
OG0008604	113883834	Hbin
OG0008604	515770	Hbta
OG0008604	5498	Hsap
OG0008604	100153636	Sscr
OG0008605	102402395	Bbub
OG0008605	102190837	Chir
OG0008605	113889298	Hbin
OG0008605	537637	Hbta
OG0008605	148281	Hsap
OG0008605	100152816	Sscr
OG0008606	102389217	Bbub
OG0008606	102189452	Chir
OG0008606	113889798	Hbin
OG0008606	615371	Hbta
OG0008606	4774	Hsap
OG0008606	100523676	Sscr
OG0008607	102413084	Bbub
OG0008607	102176387	Chir
OG0008607	113891524	Hbin
OG0008607	533910	Hbta
OG0008607	1738	Hsap
OG0008607	397129	Sscr
OG0008608	102412286	Bbub
OG0008608	102191790	Chir
OG0008608	113895881	Hbin
OG0008608	281144	Hbta
OG0008608	2057	Hsap
OG0008608	397554	Sscr
OG0008609	102395003	Bbub
OG0008609	102175294	Chir
OG0008609	113898131	Hbin
OG0008609	515386	Hbta
OG0008609	90025	Hsap
OG0008609	100739214	Sscr
OG0008610	102389954	Bbub
OG0008610	102191053	Chir
OG0008610	113899144	Hbin
OG0008610	509393	Hbta
OG0008610	55668	Hsap
OG0008610	100153141	Sscr
OG0008611	102408849	Bbub
OG0008611	102184348	Chir
OG0008611	113901389	Hbin
OG0008611	507989	Hbta
OG0008611	200558	Hsap
OG0008611	100516073	Sscr
OG0008612	102400753	Bbub
OG0008612	102168644	Chir
OG0008612	113903596	Hbin
OG0008612	539424	Hbta
OG0008612	9576	Hsap
OG0008612	100286811	Sscr
OG0008613	102393180	Bbub
OG0008613	102188429	Chir
OG0008613	113905430	Hbin
OG0008613	508910	Hbta
OG0008613	55346	Hsap
OG0008613	100621866	Sscr
OG0008614	102396225	Bbub
OG0008614	102191354	Chir
OG0008614	113905687	Hbin
OG0008614	514824	Hbta
OG0008614	644943	Hsap
OG0008614	100625955	Sscr
OG0008615	102392672	Bbub
OG0008615	102174763	Chir
OG0008615	113905934	Hbin
OG0008615	100336629	Hbta
OG0008615	10413	Hsap
OG0008615	100622418	Sscr
OG0008616	102400513	Bbub
OG0008616	102171174	Chir
OG0008616	113905143	Hbin
OG0008616	518487	Hbta
OG0008616	64066	Hsap
OG0008616	100523268	Sscr
OG0008617	102402396	Bbub
OG0008617	102191546	Chir
OG0008617	113907190	Hbin
OG0008617	282389	Hbta
OG0008617	10587	Hsap
OG0008617	100156736	Sscr
OG0008618	102410016	Bbub
OG0008618	102178475	Chir
OG0008618	113907606	Hbin
OG0008618	282346	Hbta
OG0008618	949	Hsap
OG0008618	397018	Sscr
OG0008619	102406379	Bbub
OG0008619	102168322	Chir
OG0008619	113884445	Hbin
OG0008619	281120	Hbta
OG0008619	1791	Hsap
OG0008619	100518694	Sscr
OG0008620	102416619	Bbub
OG0008620	102182294	Chir
OG0008620	113884496	Hbin
OG0008620	282213	Hbta
OG0008620	1571	Hsap
OG0008620	403216	Sscr
OG0008621	102404213	Bbub
OG0008621	102182714	Chir
OG0008621	113906316	Hbin
OG0008621	515128	Hbta
OG0008621	148808	Hsap
OG0008621	100626007	Sscr
OG0008622	102412155	Bbub
OG0008622	102183662	Chir
OG0008622	113884781	Hbin
OG0008622	535350	Hbta
OG0008622	80185	Hsap
OG0008622	100526252	Sscr
OG0008623	102408137	Bbub
OG0008623	100861372	Chir
OG0008623	113904681	Hbin
OG0008623	536181	Hbta
OG0008623	23190	Hsap
OG0008623	100737637	Sscr
OG0008624	102396511	Bbub
OG0008624	102174063	Chir
OG0008624	113878034	Hbin
OG0008624	282604	Hbta
OG0008624	2232	Hsap
OG0008624	100512919	Sscr
OG0008625	102402100	Bbub
OG0008625	102189558	Chir
OG0008625	113892687	Hbin
OG0008625	516784	Hbta
OG0008625	254240	Hsap
OG0008625	100519483	Sscr
OG0008626	102414554	Bbub
OG0008626	102170758	Chir
OG0008626	113892895	Hbin
OG0008626	539630	Hbta
OG0008626	1594	Hsap
OG0008626	397055	Sscr
OG0008627	102405951	Bbub
OG0008627	102170949	Chir
OG0008627	113892980	Hbin
OG0008627	538624	Hbta
OG0008627	10818	Hsap
OG0008627	100517823	Sscr
OG0008628	102413923	Bbub
OG0008628	102169856	Chir
OG0008628	113896005	Hbin
OG0008628	522024	Hbta
OG0008628	2193	Hsap
OG0008628	100524304	Sscr
OG0008629	102391677	Bbub
OG0008629	102178085	Chir
OG0008629	113903627	Hbin
OG0008629	540815	Hbta
OG0008629	10006	Hsap
OG0008629	100738420	Sscr
OG0008630	102398700	Bbub
OG0008630	102171279	Chir
OG0008630	113879962	Hbin
OG0008630	517979	Hbta
OG0008630	80153	Hsap
OG0008630	100156966	Sscr
OG0008631	102403236	Bbub
OG0008631	102188817	Chir
OG0008631	113881505	Hbin
OG0008631	539454	Hbta
OG0008631	9247	Hsap
OG0008631	100738494	Sscr
OG0008632	102408865	Bbub
OG0008632	102172189	Chir
OG0008632	113877029	Hbin
OG0008632	538648	Hbta
OG0008632	101928592	Hsap
OG0008632	124961	Hsap
OG0008633	102408884	Bbub
OG0008633	102183872	Chir
OG0008633	113897216	Hbin
OG0008633	538275	Hbta
OG0008633	6461	Hsap
OG0008633	100153587	Sscr
OG0008634	102390445	Bbub
OG0008634	102188856	Chir
OG0008634	113897521	Hbin
OG0008634	617113	Hbta
OG0008634	11046	Hsap
OG0008634	100514312	Sscr
OG0008635	102415409	Bbub
OG0008635	102188202	Chir
OG0008635	113892185	Hbin
OG0008635	539202	Hbta
OG0008635	63929	Hsap
OG0008635	110260639	Sscr
OG0008636	102415071	Bbub
OG0008636	102184686	Chir
OG0008636	113889783	Hbin
OG0008636	510138	Hbta
OG0008636	29929	Hsap
OG0008636	100521457	Sscr
OG0008637	102390344	Bbub
OG0008637	102176036	Chir
OG0008637	113907225	Hbin
OG0008637	100125764	Hbta
OG0008637	3053	Hsap
OG0008637	100155945	Sscr
OG0008638	102393754	Bbub
OG0008638	102173443	Chir
OG0008638	113884554	Hbin
OG0008638	518515	Hbta
OG0008638	118663	Hsap
OG0008638	100737536	Sscr
OG0008639	102405056	Bbub
OG0008639	102185460	Chir
OG0008639	113883772	Hbin
OG0008639	789913	Hbta
OG0008639	155185	Hsap
OG0008639	100337670	Sscr
OG0008640	102416666	Bbub
OG0008640	102174637	Chir
OG0008640	113887303	Hbin
OG0008640	280688	Hbta
OG0008640	2158	Hsap
OG0008640	397518	Sscr
OG0008641	102401597	Bbub
OG0008641	102188285	Chir
OG0008641	113884974	Hbin
OG0008641	539113	Hbta
OG0008641	8973	Hsap
OG0008641	100622106	Sscr
OG0008642	102416374	Bbub
OG0008642	102172498	Chir
OG0008642	113881441	Hbin
OG0008642	767870	Hbta
OG0008642	10665	Hsap
OG0008642	100512722	Sscr
OG0008643	102399239	Bbub
OG0008643	102171197	Chir
OG0008643	113901648	Hbin
OG0008643	613328	Hbta
OG0008643	151126	Hsap
OG0008643	100620752	Sscr
OG0008644	102395525	Bbub
OG0008644	102182767	Chir
OG0008644	113892595	Hbin
OG0008644	781458	Hbta
OG0008644	57542	Hsap
OG0008644	100513858	Sscr
OG0008645	102394570	Bbub
OG0008645	102191114	Chir
OG0008645	113893036	Hbin
OG0008645	338044	Hbta
OG0008645	54407	Hsap
OG0008645	100525644	Sscr
OG0008646	102414057	Bbub
OG0008646	102187972	Chir
OG0008646	113906911	Hbin
OG0008646	522265	Hbta
OG0008646	7779	Hsap
OG0008646	503660	Sscr
OG0008647	102399459	Bbub
OG0008647	102187551	Chir
OG0008647	113889675	Hbin
OG0008647	505578	Hbta
OG0008647	54680	Hsap
OG0008647	100153815	Sscr
OG0008648	102391839	Bbub
OG0008648	102171707	Chir
OG0008648	113895124	Hbin
OG0008648	511198	Hbta
OG0008648	10827	Hsap
OG0008648	100511051	Sscr
OG0008649	102406783	Bbub
OG0008649	102183686	Chir
OG0008649	113895492	Hbin
OG0008649	539804	Hbta
OG0008649	81786	Hsap
OG0008649	100626745	Sscr
OG0008650	102403719	Bbub
OG0008650	102176223	Chir
OG0008650	113895699	Hbin
OG0008650	553098	Hbta
OG0008650	4782	Hsap
OG0008650	100737330	Sscr
OG0008651	102398795	Bbub
OG0008651	102177803	Chir
OG0008651	113899036	Hbin
OG0008651	100141172	Hbta
OG0008651	400224	Hsap
OG0008651	100156934	Sscr
OG0008652	102412648	Bbub
OG0008652	102189663	Chir
OG0008652	113903256	Hbin
OG0008652	513750	Hbta
OG0008652	10732	Hsap
OG0008652	100620700	Sscr
OG0008653	102399179	Bbub
OG0008653	102191152	Chir
OG0008653	113904213	Hbin
OG0008653	529552	Hbta
OG0008653	9420	Hsap
OG0008653	100738003	Sscr
OG0008654	102394595	Bbub
OG0008654	102184380	Chir
OG0008654	113879565	Hbin
OG0008654	282702	Hbta
OG0008654	1136	Hsap
OG0008654	100151989	Sscr
OG0008655	102391332	Bbub
OG0008655	102177296	Chir
OG0008655	113883334	Hbin
OG0008655	507073	Hbta
OG0008655	146439	Hsap
OG0008655	100626694	Sscr
OG0008656	102395597	Bbub
OG0008656	102169538	Chir
OG0008656	113883829	Hbin
OG0008656	521040	Hbta
OG0008656	8786	Hsap
OG0008656	102167729	Sscr
OG0008657	102410577	Bbub
OG0008657	102180634	Chir
OG0008657	113902170	Hbin
OG0008657	509827	Hbta
OG0008657	1386	Hsap
OG0008657	100513441	Sscr
OG0008658	102408571	Bbub
OG0008658	102175240	Chir
OG0008658	113877713	Hbin
OG0008658	535442	Hbta
OG0008658	6448	Hsap
OG0008658	100737146	Sscr
OG0008659	102401792	Bbub
OG0008659	102171276	Chir
OG0008659	113877523	Hbin
OG0008659	509255	Hbta
OG0008659	80279	Hsap
OG0008659	100521291	Sscr
OG0008660	102390772	Bbub
OG0008660	102186994	Chir
OG0008660	113878440	Hbin
OG0008660	282179	Hbta
OG0008660	1140	Hsap
OG0008660	100739757	Sscr
OG0008661	102402412	Bbub
OG0008661	102189284	Chir
OG0008661	113892688	Hbin
OG0008661	525106	Hbta
OG0008661	51493	Hsap
OG0008661	733658	Sscr
OG0008662	102393815	Bbub
OG0008662	102186186	Chir
OG0008662	113893159	Hbin
OG0008662	539315	Hbta
OG0008662	91	Hsap
OG0008662	100152462	Sscr
OG0008663	102404385	Bbub
OG0008663	102173058	Chir
OG0008663	113889455	Hbin
OG0008663	100848925	Hbta
OG0008663	333926	Hsap
OG0008663	102162031	Sscr
OG0008664	102389864	Bbub
OG0008664	102187452	Chir
OG0008664	113890259	Hbin
OG0008664	789553	Hbta
OG0008664	79919	Hsap
OG0008664	100517432	Sscr
OG0008665	102411398	Bbub
OG0008665	102188466	Chir
OG0008665	113891265	Hbin
OG0008665	281577	Hbta
OG0008665	8976	Hsap
OG0008665	100525017	Sscr
OG0008666	102404990	Bbub
OG0008666	102178526	Chir
OG0008666	113896538	Hbin
OG0008666	618634	Hbta
OG0008666	51127	Hsap
OG0008666	100515821	Sscr
OG0008667	102409502	Bbub
OG0008667	108636740	Chir
OG0008667	113898537	Hbin
OG0008667	617450	Hbta
OG0008667	84918	Hsap
OG0008667	100153355	Sscr
OG0008668	102415334	Bbub
OG0008668	102172170	Chir
OG0008668	113903119	Hbin
OG0008668	527488	Hbta
OG0008668	6640	Hsap
OG0008668	100151843	Sscr
OG0008669	102404224	Bbub
OG0008669	102188782	Chir
OG0008669	113902789	Hbin
OG0008669	518569	Hbta
OG0008669	128859	Hsap
OG0008669	100736799	Sscr
OG0008670	102390882	Bbub
OG0008670	102180608	Chir
OG0008670	113902709	Hbin
OG0008670	511523	Hbta
OG0008670	56731	Hsap
OG0008670	654291	Sscr
OG0008671	102389702	Bbub
OG0008671	102188332	Chir
OG0008671	113905385	Hbin
OG0008671	505649	Hbta
OG0008671	84680	Hsap
OG0008671	106504160	Sscr
OG0008672	102393909	Bbub
OG0008672	102169120	Chir
OG0008672	113907301	Hbin
OG0008672	100299729	Hbta
OG0008672	51802	Hsap
OG0008672	100514529	Sscr
OG0008673	102401872	Bbub
OG0008673	102178384	Chir
OG0008673	113875513	Hbin
OG0008673	536901	Hbta
OG0008673	124359	Hsap
OG0008673	100627470	Sscr
OG0008674	102405772	Bbub
OG0008674	102183353	Chir
OG0008674	113875270	Hbin
OG0008674	618622	Hbta
OG0008674	79068	Hsap
OG0008674	100127165	Sscr
OG0008675	102393649	Bbub
OG0008675	102187797	Chir
OG0008675	113876349	Hbin
OG0008675	517633	Hbta
OG0008675	147700	Hsap
OG0008675	102158866	Sscr
OG0008676	102408568	Bbub
OG0008676	100860882	Chir
OG0008676	113879389	Hbin
OG0008676	281803	Hbta
OG0008676	2923	Hsap
OG0008676	100156204	Sscr
OG0008677	102392604	Bbub
OG0008677	102179440	Chir
OG0008677	113883485	Hbin
OG0008677	532273	Hbta
OG0008677	51760	Hsap
OG0008677	100513981	Sscr
OG0008678	102389120	Bbub
OG0008678	102184890	Chir
OG0008678	113886704	Hbin
OG0008678	525619	Hbta
OG0008678	1736	Hsap
OG0008678	100216430	Sscr
OG0008679	102389760	Bbub
OG0008679	102183374	Chir
OG0008679	113881308	Hbin
OG0008679	515933	Hbta
OG0008679	9025	Hsap
OG0008679	100153408	Sscr
OG0008680	102398673	Bbub
OG0008680	102181598	Chir
OG0008680	113897731	Hbin
OG0008680	515021	Hbta
OG0008680	5711	Hsap
OG0008680	100155007	Sscr
OG0008681	102395598	Bbub
OG0008681	102185161	Chir
OG0008681	113892207	Hbin
OG0008681	519958	Hbta
OG0008681	10454	Hsap
OG0008681	100153785	Sscr
OG0008682	102398040	Bbub
OG0008682	102179919	Chir
OG0008682	113892866	Hbin
OG0008682	507197	Hbta
OG0008682	6472	Hsap
OG0008682	100626911	Sscr
OG0008683	102407890	Bbub
OG0008683	102189195	Chir
OG0008683	113886144	Hbin
OG0008683	513868	Hbta
OG0008683	27339	Hsap
OG0008683	100144769	Sscr
OG0008684	102406098	Bbub
OG0008684	102191029	Chir
OG0008684	113894595	Hbin
OG0008684	513317	Hbta
OG0008684	84286	Hsap
OG0008684	100622604	Sscr
OG0008685	102414475	Bbub
OG0008685	102170038	Chir
OG0008685	113894178	Hbin
OG0008685	518874	Hbta
OG0008685	51091	Hsap
OG0008685	100622027	Sscr
OG0008686	102409412	Bbub
OG0008686	102185184	Chir
OG0008686	113899852	Hbin
OG0008686	507427	Hbta
OG0008686	11035	Hsap
OG0008686	100153263	Sscr
OG0008687	102405116	Bbub
OG0008687	102175033	Chir
OG0008687	113901437	Hbin
OG0008687	782407	Hbta
OG0008687	79635	Hsap
OG0008687	100520301	Sscr
OG0008688	102392110	Bbub
OG0008688	102182884	Chir
OG0008688	113901894	Hbin
OG0008688	100299558	Hbta
OG0008688	91373	Hsap
OG0008688	110258063	Sscr
OG0008689	102393044	Bbub
OG0008689	102188328	Chir
OG0008689	113902497	Hbin
OG0008689	286770	Hbta
OG0008689	5611	Hsap
OG0008689	100154166	Sscr
OG0008690	102413133	Bbub
OG0008690	102181518	Chir
OG0008690	113904169	Hbin
OG0008690	282657	Hbta
